######################################################
#             2D Heat Conduction Solver              #
#              Created by J. Mark Epps               #
#          Part of Masters Thesis at UW 2018-2020    #
######################################################

Reading input file...
######################################################
#             2D Heat Conduction Solver              #
#              Created by J. Mark Epps               #
#          Part of Masters Thesis at UW 2018-2020    #
######################################################

Reading input file...
################################
Initializing geometry package...
################################
Initializing geometry package...
################################
Initializing MPI and solver...
################################
Initializing MPI and solver...
################################
Initializing domain...
################################
Initializing domain...
################################
Saving input file to output directory...
################################
Saving input file to output directory...
################################

Saving data to numpy array files...
################################

Saving data to numpy array files...
Solving:
Solving:
Time step 100, Step size=0.0000043ms, Time elapsed=0.000000s;
Time step 1245500, Step size=0.0000043ms, Time elapsed=0.005320s;
Time step 1280300, Step size=0.0000033ms, Time elapsed=0.004254s;
Time step 1245600, Step size=0.0000043ms, Time elapsed=0.005321s;
Time step 1280400, Step size=0.0000033ms, Time elapsed=0.004254s;
Time step 1245700, Step size=0.0000043ms, Time elapsed=0.005321s;
Time step 1280500, Step size=0.0000033ms, Time elapsed=0.004254s;
Time step 1245800, Step size=0.0000043ms, Time elapsed=0.005321s;
Time step 1280600, Step size=0.0000033ms, Time elapsed=0.004255s;
Time step 1245900, Step size=0.0000043ms, Time elapsed=0.005322s;
Time step 1280700, Step size=0.0000033ms, Time elapsed=0.004255s;
Time step 1246000, Step size=0.0000043ms, Time elapsed=0.005322s;
Time step 1280800, Step size=0.0000033ms, Time elapsed=0.004255s;
Time step 1246100, Step size=0.0000043ms, Time elapsed=0.005323s;
Time step 1280900, Step size=0.0000033ms, Time elapsed=0.004256s;
Time step 1246200, Step size=0.0000043ms, Time elapsed=0.005323s;
Time step 1281000, Step size=0.0000033ms, Time elapsed=0.004256s;
Time step 1246300, Step size=0.0000043ms, Time elapsed=0.005324s;
Time step 1281100, Step size=0.0000033ms, Time elapsed=0.004256s;
Time step 1246400, Step size=0.0000043ms, Time elapsed=0.005324s;
Time step 1281200, Step size=0.0000033ms, Time elapsed=0.004257s;
Time step 1246500, Step size=0.0000043ms, Time elapsed=0.005324s;
Time step 1281300, Step size=0.0000033ms, Time elapsed=0.004257s;
Time step 1246600, Step size=0.0000043ms, Time elapsed=0.005325s;
Time step 1281400, Step size=0.0000033ms, Time elapsed=0.004257s;
Time step 1246700, Step size=0.0000043ms, Time elapsed=0.005325s;
Time step 1281500, Step size=0.0000033ms, Time elapsed=0.004258s;
Time step 1246800, Step size=0.0000043ms, Time elapsed=0.005326s;
Time step 1281600, Step size=0.0000033ms, Time elapsed=0.004258s;
Time step 1246900, Step size=0.0000043ms, Time elapsed=0.005326s;
Time step 1281700, Step size=0.0000033ms, Time elapsed=0.004258s;
Time step 1247000, Step size=0.0000043ms, Time elapsed=0.005327s;
Time step 1281800, Step size=0.0000033ms, Time elapsed=0.004259s;
Time step 1247100, Step size=0.0000043ms, Time elapsed=0.005327s;
Time step 1281900, Step size=0.0000033ms, Time elapsed=0.004259s;
Time step 1247200, Step size=0.0000043ms, Time elapsed=0.005327s;
Time step 1282000, Step size=0.0000033ms, Time elapsed=0.004259s;
Time step 1247300, Step size=0.0000043ms, Time elapsed=0.005328s;
Time step 1282100, Step size=0.0000033ms, Time elapsed=0.004260s;
Time step 1247400, Step size=0.0000043ms, Time elapsed=0.005328s;
Time step 1282200, Step size=0.0000033ms, Time elapsed=0.004260s;
Time step 1247500, Step size=0.0000043ms, Time elapsed=0.005329s;
Time step 1282300, Step size=0.0000033ms, Time elapsed=0.004260s;
Time step 1247600, Step size=0.0000043ms, Time elapsed=0.005329s;
Time step 1282400, Step size=0.0000033ms, Time elapsed=0.004261s;
Time step 1247700, Step size=0.0000043ms, Time elapsed=0.005330s;
Time step 1282500, Step size=0.0000033ms, Time elapsed=0.004261s;
Time step 1247800, Step size=0.0000043ms, Time elapsed=0.005330s;
Time step 1282600, Step size=0.0000033ms, Time elapsed=0.004261s;
Time step 1247900, Step size=0.0000043ms, Time elapsed=0.005330s;
Time step 1282700, Step size=0.0000033ms, Time elapsed=0.004262s;
Time step 1248000, Step size=0.0000043ms, Time elapsed=0.005331s;
Time step 1282800, Step size=0.0000033ms, Time elapsed=0.004262s;
Time step 1248100, Step size=0.0000043ms, Time elapsed=0.005331s;
Time step 1282900, Step size=0.0000033ms, Time elapsed=0.004262s;
Time step 1248200, Step size=0.0000043ms, Time elapsed=0.005332s;
Time step 1283000, Step size=0.0000033ms, Time elapsed=0.004263s;
Time step 1248300, Step size=0.0000043ms, Time elapsed=0.005332s;
Time step 1283100, Step size=0.0000033ms, Time elapsed=0.004263s;
Time step 1248400, Step size=0.0000043ms, Time elapsed=0.005333s;
Time step 1283200, Step size=0.0000033ms, Time elapsed=0.004263s;
Time step 1248500, Step size=0.0000043ms, Time elapsed=0.005333s;
Time step 1283300, Step size=0.0000033ms, Time elapsed=0.004264s;
Time step 1248600, Step size=0.0000043ms, Time elapsed=0.005333s;
Time step 1283400, Step size=0.0000033ms, Time elapsed=0.004264s;
Time step 1248700, Step size=0.0000043ms, Time elapsed=0.005334s;
Time step 1283500, Step size=0.0000033ms, Time elapsed=0.004264s;
Time step 1248800, Step size=0.0000043ms, Time elapsed=0.005334s;
Time step 1283600, Step size=0.0000033ms, Time elapsed=0.004265s;
Time step 1248900, Step size=0.0000043ms, Time elapsed=0.005335s;
Time step 1283700, Step size=0.0000033ms, Time elapsed=0.004265s;
Time step 1249000, Step size=0.0000043ms, Time elapsed=0.005335s;
Time step 1283800, Step size=0.0000033ms, Time elapsed=0.004265s;
Time step 1249100, Step size=0.0000043ms, Time elapsed=0.005336s;
Time step 1283900, Step size=0.0000033ms, Time elapsed=0.004266s;
Time step 1249200, Step size=0.0000043ms, Time elapsed=0.005336s;
Time step 1284000, Step size=0.0000033ms, Time elapsed=0.004266s;
Time step 1249300, Step size=0.0000043ms, Time elapsed=0.005336s;
Time step 1284100, Step size=0.0000033ms, Time elapsed=0.004266s;
Time step 1249400, Step size=0.0000043ms, Time elapsed=0.005337s;
Time step 1284200, Step size=0.0000033ms, Time elapsed=0.004267s;
Time step 1249500, Step size=0.0000043ms, Time elapsed=0.005337s;
Time step 1284300, Step size=0.0000033ms, Time elapsed=0.004267s;
Time step 1249600, Step size=0.0000043ms, Time elapsed=0.005338s;
Time step 1284400, Step size=0.0000033ms, Time elapsed=0.004267s;
Time step 1249700, Step size=0.0000043ms, Time elapsed=0.005338s;
Time step 1284500, Step size=0.0000033ms, Time elapsed=0.004268s;
Time step 1249800, Step size=0.0000043ms, Time elapsed=0.005339s;
Time step 1284600, Step size=0.0000033ms, Time elapsed=0.004268s;
Time step 1249900, Step size=0.0000043ms, Time elapsed=0.005339s;
Time step 1284700, Step size=0.0000033ms, Time elapsed=0.004268s;
Time step 1250000, Step size=0.0000043ms, Time elapsed=0.005339s;
Time step 1284800, Step size=0.0000033ms, Time elapsed=0.004269s;
Time step 1250100, Step size=0.0000043ms, Time elapsed=0.005340s;
Time step 1284900, Step size=0.0000033ms, Time elapsed=0.004269s;
Time step 1250200, Step size=0.0000043ms, Time elapsed=0.005340s;
Time step 1285000, Step size=0.0000033ms, Time elapsed=0.004269s;
Time step 1250300, Step size=0.0000043ms, Time elapsed=0.005341s;
Time step 1285100, Step size=0.0000033ms, Time elapsed=0.004270s;
Time step 1250400, Step size=0.0000043ms, Time elapsed=0.005341s;
Time step 1250500, Step size=0.0000043ms, Time elapsed=0.005342s;
Time step 1285200, Step size=0.0000033ms, Time elapsed=0.004270s;
Time step 1250600, Step size=0.0000043ms, Time elapsed=0.005342s;
Time step 1285300, Step size=0.0000033ms, Time elapsed=0.004270s;
Time step 1250700, Step size=0.0000043ms, Time elapsed=0.005342s;
Time step 1285400, Step size=0.0000033ms, Time elapsed=0.004271s;
Time step 1250800, Step size=0.0000043ms, Time elapsed=0.005343s;
Time step 1285500, Step size=0.0000033ms, Time elapsed=0.004271s;
Time step 1250900, Step size=0.0000043ms, Time elapsed=0.005343s;
Time step 1285600, Step size=0.0000033ms, Time elapsed=0.004271s;
Time step 1251000, Step size=0.0000043ms, Time elapsed=0.005344s;
Time step 1285700, Step size=0.0000033ms, Time elapsed=0.004272s;
Time step 1251100, Step size=0.0000043ms, Time elapsed=0.005344s;
Time step 1285800, Step size=0.0000033ms, Time elapsed=0.004272s;
Time step 1251200, Step size=0.0000043ms, Time elapsed=0.005345s;
Time step 1285900, Step size=0.0000033ms, Time elapsed=0.004272s;
Time step 1251300, Step size=0.0000043ms, Time elapsed=0.005345s;
Time step 1286000, Step size=0.0000033ms, Time elapsed=0.004273s;
Time step 1251400, Step size=0.0000043ms, Time elapsed=0.005345s;
Time step 1286100, Step size=0.0000033ms, Time elapsed=0.004273s;
Time step 1251500, Step size=0.0000043ms, Time elapsed=0.005346s;
Time step 1286200, Step size=0.0000033ms, Time elapsed=0.004273s;
Time step 1251600, Step size=0.0000043ms, Time elapsed=0.005346s;
Time step 1286300, Step size=0.0000033ms, Time elapsed=0.004274s;
Time step 1251700, Step size=0.0000043ms, Time elapsed=0.005347s;
Time step 1286400, Step size=0.0000033ms, Time elapsed=0.004274s;
Time step 1251800, Step size=0.0000043ms, Time elapsed=0.005347s;
Time step 1286500, Step size=0.0000033ms, Time elapsed=0.004274s;
Time step 1251900, Step size=0.0000043ms, Time elapsed=0.005348s;
Time step 1286600, Step size=0.0000033ms, Time elapsed=0.004275s;
Time step 1252000, Step size=0.0000043ms, Time elapsed=0.005348s;
Time step 1286700, Step size=0.0000033ms, Time elapsed=0.004275s;
Time step 1252100, Step size=0.0000043ms, Time elapsed=0.005348s;
Time step 1286800, Step size=0.0000033ms, Time elapsed=0.004275s;
Time step 1252200, Step size=0.0000043ms, Time elapsed=0.005349s;
Time step 1286900, Step size=0.0000033ms, Time elapsed=0.004276s;
Time step 1252300, Step size=0.0000043ms, Time elapsed=0.005349s;
Time step 1287000, Step size=0.0000033ms, Time elapsed=0.004276s;
Time step 1252400, Step size=0.0000043ms, Time elapsed=0.005350s;
Time step 1287100, Step size=0.0000033ms, Time elapsed=0.004276s;
Time step 1252500, Step size=0.0000043ms, Time elapsed=0.005350s;
Time step 1287200, Step size=0.0000033ms, Time elapsed=0.004277s;
Time step 1252600, Step size=0.0000043ms, Time elapsed=0.005351s;
Time step 1287300, Step size=0.0000033ms, Time elapsed=0.004277s;
Time step 1252700, Step size=0.0000043ms, Time elapsed=0.005351s;
Time step 1287400, Step size=0.0000033ms, Time elapsed=0.004277s;
Time step 1252800, Step size=0.0000043ms, Time elapsed=0.005351s;
Time step 1287500, Step size=0.0000033ms, Time elapsed=0.004278s;
Time step 1252900, Step size=0.0000043ms, Time elapsed=0.005352s;
Time step 1287600, Step size=0.0000033ms, Time elapsed=0.004278s;
Time step 1253000, Step size=0.0000043ms, Time elapsed=0.005352s;
Time step 1287700, Step size=0.0000033ms, Time elapsed=0.004278s;
Time step 1253100, Step size=0.0000043ms, Time elapsed=0.005353s;
Time step 1287800, Step size=0.0000033ms, Time elapsed=0.004279s;
Time step 1253200, Step size=0.0000043ms, Time elapsed=0.005353s;
Time step 1287900, Step size=0.0000033ms, Time elapsed=0.004279s;
Time step 1253300, Step size=0.0000043ms, Time elapsed=0.005354s;
Time step 1288000, Step size=0.0000033ms, Time elapsed=0.004279s;
Time step 1253400, Step size=0.0000043ms, Time elapsed=0.005354s;
Time step 1288100, Step size=0.0000033ms, Time elapsed=0.004280s;
Time step 1253500, Step size=0.0000043ms, Time elapsed=0.005354s;
Time step 1288200, Step size=0.0000033ms, Time elapsed=0.004280s;
Time step 1253600, Step size=0.0000043ms, Time elapsed=0.005355s;
Time step 1288300, Step size=0.0000033ms, Time elapsed=0.004280s;
Time step 1253700, Step size=0.0000043ms, Time elapsed=0.005355s;
Time step 1288400, Step size=0.0000033ms, Time elapsed=0.004281s;
Time step 1253800, Step size=0.0000043ms, Time elapsed=0.005356s;
Time step 1288500, Step size=0.0000033ms, Time elapsed=0.004281s;
Time step 1253900, Step size=0.0000043ms, Time elapsed=0.005356s;
Time step 1288600, Step size=0.0000033ms, Time elapsed=0.004281s;
Time step 1254000, Step size=0.0000043ms, Time elapsed=0.005356s;
Time step 1288700, Step size=0.0000033ms, Time elapsed=0.004282s;
Time step 1254100, Step size=0.0000043ms, Time elapsed=0.005357s;
Time step 1288800, Step size=0.0000033ms, Time elapsed=0.004282s;
Time step 1254200, Step size=0.0000043ms, Time elapsed=0.005357s;
Time step 1288900, Step size=0.0000033ms, Time elapsed=0.004282s;
Time step 1254300, Step size=0.0000043ms, Time elapsed=0.005358s;
Time step 1289000, Step size=0.0000033ms, Time elapsed=0.004283s;
Time step 1254400, Step size=0.0000043ms, Time elapsed=0.005358s;
Time step 1289100, Step size=0.0000033ms, Time elapsed=0.004283s;
Time step 1254500, Step size=0.0000043ms, Time elapsed=0.005359s;
Time step 1289200, Step size=0.0000033ms, Time elapsed=0.004283s;
Time step 1254600, Step size=0.0000043ms, Time elapsed=0.005359s;
Time step 1289300, Step size=0.0000033ms, Time elapsed=0.004284s;
Time step 1254700, Step size=0.0000043ms, Time elapsed=0.005359s;
Time step 1289400, Step size=0.0000033ms, Time elapsed=0.004284s;
Time step 1254800, Step size=0.0000043ms, Time elapsed=0.005360s;
Time step 1289500, Step size=0.0000033ms, Time elapsed=0.004284s;
Time step 1254900, Step size=0.0000043ms, Time elapsed=0.005360s;
Time step 1289600, Step size=0.0000033ms, Time elapsed=0.004285s;
Time step 1255000, Step size=0.0000043ms, Time elapsed=0.005361s;
Time step 1289700, Step size=0.0000033ms, Time elapsed=0.004285s;
Time step 1255100, Step size=0.0000043ms, Time elapsed=0.005361s;
Time step 1289800, Step size=0.0000033ms, Time elapsed=0.004285s;
Time step 1255200, Step size=0.0000043ms, Time elapsed=0.005362s;
Time step 1289900, Step size=0.0000033ms, Time elapsed=0.004286s;
Time step 1255300, Step size=0.0000043ms, Time elapsed=0.005362s;
Time step 1290000, Step size=0.0000033ms, Time elapsed=0.004286s;
Time step 1255400, Step size=0.0000043ms, Time elapsed=0.005362s;
Time step 1290100, Step size=0.0000033ms, Time elapsed=0.004286s;
Time step 1255500, Step size=0.0000043ms, Time elapsed=0.005363s;
Time step 1290200, Step size=0.0000033ms, Time elapsed=0.004287s;
Time step 1255600, Step size=0.0000043ms, Time elapsed=0.005363s;
Time step 1290300, Step size=0.0000033ms, Time elapsed=0.004287s;
Time step 1255700, Step size=0.0000043ms, Time elapsed=0.005364s;
Time step 1290400, Step size=0.0000033ms, Time elapsed=0.004287s;
Time step 1255800, Step size=0.0000043ms, Time elapsed=0.005364s;
Time step 1290500, Step size=0.0000033ms, Time elapsed=0.004288s;
Time step 1255900, Step size=0.0000043ms, Time elapsed=0.005365s;
Time step 1290600, Step size=0.0000033ms, Time elapsed=0.004288s;
Time step 1256000, Step size=0.0000043ms, Time elapsed=0.005365s;
Time step 1290700, Step size=0.0000033ms, Time elapsed=0.004288s;
Time step 1256100, Step size=0.0000043ms, Time elapsed=0.005365s;
Time step 1290800, Step size=0.0000033ms, Time elapsed=0.004289s;
Time step 1256200, Step size=0.0000043ms, Time elapsed=0.005366s;
Time step 1290900, Step size=0.0000033ms, Time elapsed=0.004289s;
Time step 1256300, Step size=0.0000043ms, Time elapsed=0.005366s;
Time step 1291000, Step size=0.0000033ms, Time elapsed=0.004289s;
Time step 1256400, Step size=0.0000043ms, Time elapsed=0.005367s;
Time step 1291100, Step size=0.0000033ms, Time elapsed=0.004290s;
Time step 1256500, Step size=0.0000043ms, Time elapsed=0.005367s;
Time step 1291200, Step size=0.0000033ms, Time elapsed=0.004290s;
Time step 1256600, Step size=0.0000043ms, Time elapsed=0.005368s;
Time step 1291300, Step size=0.0000033ms, Time elapsed=0.004290s;
Time step 1256700, Step size=0.0000043ms, Time elapsed=0.005368s;
Time step 1291400, Step size=0.0000033ms, Time elapsed=0.004291s;
Time step 1256800, Step size=0.0000043ms, Time elapsed=0.005368s;
Time step 1291500, Step size=0.0000033ms, Time elapsed=0.004291s;
Time step 1256900, Step size=0.0000043ms, Time elapsed=0.005369s;
Time step 1291600, Step size=0.0000033ms, Time elapsed=0.004291s;
Time step 1257000, Step size=0.0000043ms, Time elapsed=0.005369s;
Time step 1291700, Step size=0.0000033ms, Time elapsed=0.004292s;
Time step 1257100, Step size=0.0000043ms, Time elapsed=0.005370s;
Time step 1291800, Step size=0.0000033ms, Time elapsed=0.004292s;
Time step 1257200, Step size=0.0000043ms, Time elapsed=0.005370s;
Time step 1291900, Step size=0.0000033ms, Time elapsed=0.004292s;
Time step 1257300, Step size=0.0000043ms, Time elapsed=0.005371s;
Time step 1292000, Step size=0.0000033ms, Time elapsed=0.004293s;
Time step 1257400, Step size=0.0000043ms, Time elapsed=0.005371s;
Time step 1292100, Step size=0.0000033ms, Time elapsed=0.004293s;
Time step 1257500, Step size=0.0000043ms, Time elapsed=0.005371s;
Time step 1292200, Step size=0.0000033ms, Time elapsed=0.004293s;
Time step 1257600, Step size=0.0000043ms, Time elapsed=0.005372s;
Time step 1292300, Step size=0.0000033ms, Time elapsed=0.004294s;
Time step 1257700, Step size=0.0000043ms, Time elapsed=0.005372s;
Time step 1292400, Step size=0.0000033ms, Time elapsed=0.004294s;
Time step 1257800, Step size=0.0000043ms, Time elapsed=0.005373s;
Time step 1292500, Step size=0.0000033ms, Time elapsed=0.004294s;
Time step 1257900, Step size=0.0000043ms, Time elapsed=0.005373s;
Time step 1292600, Step size=0.0000033ms, Time elapsed=0.004295s;
Time step 1258000, Step size=0.0000043ms, Time elapsed=0.005374s;
Time step 1292700, Step size=0.0000033ms, Time elapsed=0.004295s;
Time step 1258100, Step size=0.0000043ms, Time elapsed=0.005374s;
Time step 1292800, Step size=0.0000033ms, Time elapsed=0.004295s;
Time step 1258200, Step size=0.0000043ms, Time elapsed=0.005374s;
Time step 1292900, Step size=0.0000033ms, Time elapsed=0.004296s;
Time step 1258300, Step size=0.0000043ms, Time elapsed=0.005375s;
Time step 1293000, Step size=0.0000033ms, Time elapsed=0.004296s;
Time step 1258400, Step size=0.0000043ms, Time elapsed=0.005375s;
Time step 1293100, Step size=0.0000033ms, Time elapsed=0.004296s;
Time step 1258500, Step size=0.0000043ms, Time elapsed=0.005376s;
Time step 1293200, Step size=0.0000033ms, Time elapsed=0.004297s;
Time step 1258600, Step size=0.0000043ms, Time elapsed=0.005376s;
Time step 1293300, Step size=0.0000033ms, Time elapsed=0.004297s;
Time step 1258700, Step size=0.0000043ms, Time elapsed=0.005377s;
Time step 1293400, Step size=0.0000033ms, Time elapsed=0.004297s;
Time step 1258800, Step size=0.0000043ms, Time elapsed=0.005377s;
Time step 1293500, Step size=0.0000033ms, Time elapsed=0.004298s;
Time step 1258900, Step size=0.0000043ms, Time elapsed=0.005377s;
Time step 1293600, Step size=0.0000033ms, Time elapsed=0.004298s;
Time step 1259000, Step size=0.0000043ms, Time elapsed=0.005378s;
Time step 1293700, Step size=0.0000033ms, Time elapsed=0.004298s;
Time step 1259100, Step size=0.0000043ms, Time elapsed=0.005378s;
Time step 1293800, Step size=0.0000033ms, Time elapsed=0.004299s;
Time step 1259200, Step size=0.0000043ms, Time elapsed=0.005379s;
Time step 1293900, Step size=0.0000033ms, Time elapsed=0.004299s;
Time step 1259300, Step size=0.0000043ms, Time elapsed=0.005379s;
Time step 1294000, Step size=0.0000033ms, Time elapsed=0.004299s;
Time step 1259400, Step size=0.0000043ms, Time elapsed=0.005380s;
Time step 1294100, Step size=0.0000033ms, Time elapsed=0.004300s;
Time step 1259500, Step size=0.0000043ms, Time elapsed=0.005380s;
